t,torque_offset_nm,gen_tq_meas_nm,gen_speed_rpm,rot_speed_rpm
35.44,-320404.26615807676,10757830.0,0.5913708,0.5913708
35.45,-304898.5505748779,10773650.0,0.5913569,0.5913569
35.46,-289326.9268619503,10789540.0,0.5913429,0.5913429
35.47,-273692.76104576234,10805490.0,0.5913286,0.5913286
35.48,-257999.43267215678,10821500.0,0.5913142,0.5913142
35.49,-242250.33407579144,10837570.0,0.5912997,0.5912997
35.5,-226448.8696468686,10853690.0,0.5912849,0.5912849
35.51,-210598.45509518243,10869860.0,0.59127,0.59127
35.52,-194702.51671178752,10886080.0,0.5912549,0.5912549
35.53,-178764.49062838114,10902330.0,0.5912397,0.5912397
35.54,-162787.82207448845,10918630.0,0.5912243,0.5912243
35.55,-146775.96463275826,10934960.0,0.5912088,0.5912088
35.56,-130732.37949240697,10951320.0,0.5911931,0.5911931
35.57,-114660.53470106461,10967720.0,0.5911772,0.5911772
35.58,-98563.90441506075,10984130.0,0.5911613,0.5911613
35.59,-82445.96814845986,11000570.0,0.5911452,0.5911452
35.6,-66310.21002093848,11017030.0,0.5911289,0.5911289
35.61,-50160.11800459684,11033500.0,0.5911126,0.5911126
35.62,-33999.18317001558,11049980.0,0.5910961,0.5910961
35.63,-17830.89893159586,11066460.0,0.5910795,0.5910795
35.64,-1658.7602924397852,11082950.0,0.5910628,0.5910628
35.65,14513.736911190806,11099440.0,0.5910459,0.5910459
35.66,30683.096765517486,11115930.0,0.591029,0.591029
35.67,46845.82403495983,11132410.0,0.5910119,0.5910119
35.68,62998.42491760967,11148880.0,0.5909948,0.5909948
35.69,79137.40780059072,11165340.0,0.5909775,0.5909775
35.7,95259.28401472628,11181770.0,0.5909601,0.5909601
35.71,111360.56858864888,11198190.0,0.5909427,0.5909427
35.72,127437.78100221175,11214580.0,0.5909251,0.5909251
35.73,143487.44593878245,11230940.0,0.5909075,0.5909075
35.74,159506.0940365436,11247280.0,0.5908898,0.5908898
35.75,175490.26263833602,11263570.0,0.590872,0.590872
35.76,191436.4965402851,11279830.0,0.5908542,0.5908542
35.77,207341.34873862966,11296050.0,0.5908363,0.5908363
35.78,223201.38117482554,11312220.0,0.5908183,0.5908183
35.79,239013.16547877635,11328340.0,0.5908002,0.5908002
35.8,254773.28370989364,11344410.0,0.5907822,0.5907822
35.81,270478.3290959481,11360420.0,0.590764,0.590764
35.82,286124.90676946135,11376370.0,0.5907459,0.5907459
35.83,301709.6345015999,11392260.0,0.5907276,0.5907276
35.84,317229.14343326894,11408080.0,0.5907094,0.5907094
35.85,332680.0788033163,11423840.0,0.5906911,0.5906911
35.86,348059.1006737568,11439520.0,0.5906728,0.5906728
35.87,363362.8846517164,11455120.0,0.5906545,0.5906545
35.88,378588.12260806223,11470640.0,0.5906361,0.5906361
35.89,393731.5233924718,11486090.0,0.5906178,0.5906178
35.9,408789.8135449054,11501440.0,0.5905994,0.5905994
35.91,423759.7380031819,11516700.0,0.5905811,0.5905811
35.92,438638.06080662773,11531880.0,0.5905627,0.5905627
35.93,453421.5657955111,11546950.0,0.5905444,0.5905444
35.94,468107.05730637535,11561930.0,0.590526,0.590526
35.95,482691.3608627396,11576800.0,0.5905077,0.5905077
35.96,497171.3238612946,11591570.0,0.5904894,0.5904894
35.97,511543.81625345885,11606220.0,0.5904711,0.5904711
35.98,525805.7312219201,11620770.0,0.590453,0.590453
35.99,539953.9858522728,11635200.0,0.5904347,0.5904347
36.0,553985.521799338,11649510.0,0.5904166,0.5904166
36.01,567897.305948377,11663700.0,0.5903985,0.5903985
36.02,581686.3310706874,11677770.0,0.5903804,0.5903804
36.03,595349.6164736449,11691710.0,0.5903624,0.5903624
36.04,608884.2086450618,11705510.0,0.5903445,0.5903445
36.05,622287.1818916048,11719190.0,0.5903266,0.5903266
36.06,635555.6389712369,11732720.0,0.5903088,0.5903088
36.07,648686.7117194718,11746120.0,0.5902911,0.5902911
36.08,661677.5616694074,11759380.0,0.5902734,0.5902734
36.09,674525.38066528,11772490.0,0.5902559,0.5902559
36.1,687227.3914694688,11785450.0,0.5902384,0.5902384
36.11,699780.8483628734,11798260.0,0.590221,0.590221
36.12,712183.0377384129,11810920.0,0.5902038,0.5902038
36.13,724431.278687624,11823420.0,0.5901866,0.5901866
36.14,736522.9235801535,11835770.0,0.5901695,0.5901695
36.15,748455.3586361158,11847950.0,0.5901526,0.5901526
36.16,760226.0044910753,11859970.0,0.5901358,0.5901358
36.17,771832.3167536296,11871820.0,0.5901191,0.5901191
36.18,783271.7865553644,11883500.0,0.5901025,0.5901025
36.19,794541.9410932717,11895010.0,0.590086,0.590086
36.2,805640.3441642126,11906350.0,0.5900697,0.5900697
36.21,816564.5966915279,11917510.0,0.5900536,0.5900536
36.22,827312.3372436913,11928490.0,0.5900375,0.5900375
36.23,837881.2425447182,11939290.0,0.5900216,0.5900216
36.24,848269.0279764155,11949900.0,0.5900059,0.5900059
36.25,858473.4480721636,11960330.0,0.5899903,0.5899903
36.26,868492.2970023867,11970580.0,0.5899749,0.5899749
36.27,878323.4090513326,11980630.0,0.5899597,0.5899597
36.28,887964.6590852146,11990490.0,0.5899447,0.5899447
36.29,897413.9630116174,12000150.0,0.5899298,0.5899298
36.3,906669.2782299846,12009620.0,0.589915,0.589915
36.31,915728.6040731635,12018890.0,0.5899006,0.5899006
36.32,924589.9822398614,12027950.0,0.5898862,0.5898862
36.33,933251.4972179863,12036820.0,0.5898721,0.5898721
36.34,941711.2766986974,12045480.0,0.5898581,0.5898581
36.35,949967.4919811198,12053940.0,0.5898444,0.5898444
36.36,958018.3583676694,12062180.0,0.5898309,0.5898309
36.37,965862.1355498225,12070220.0,0.5898175,0.5898175
36.38,973497.1279843168,12078040.0,0.5898044,0.5898044
36.39,980921.6852596521,12085650.0,0.5897915,0.5897915
36.4,988134.2024528729,12093050.0,0.5897788,0.5897788
36.41,995133.1204764791,12100230.0,0.5897664,0.5897664
36.42,1001916.9264154523,12107190.0,0.5897542,0.5897542
36.43,1008484.1538542812,12113930.0,0.5897422,0.5897422
36.44,1014833.3831939673,12120460.0,0.5897305,0.5897305
36.45,1020963.2419588836,12126750.0,0.589719,0.589719
36.46,1026872.405093435,12132830.0,0.5897077,0.5897077
36.47,1032559.5952485203,12138680.0,0.5896967,0.5896967
36.48,1038023.5830576362,12144300.0,0.589686,0.589686
36.49,1043263.1874026172,12149700.0,0.5896755,0.5896755
36.5,1048277.2756689412,12154870.0,0.5896652,0.5896652
36.51,1053064.7639905887,12159810.0,0.5896553,0.5896553
36.52,1057624.617484317,12164520.0,0.5896456,0.5896456
36.53,1061955.8504733604,12168990.0,0.5896361,0.5896361
36.54,1066057.526700513,12173230.0,0.5896269,0.5896269
36.55,1069928.7595305045,12177240.0,0.589618,0.589618
36.56,1073568.7121416614,12181020.0,0.5896094,0.5896094
36.57,1076976.5977067933,12184560.0,0.5896011,0.5896011
36.58,1080151.6795632858,12187860.0,0.5895931,0.5895931
36.59,1083093.2713723348,12190930.0,0.5895853,0.5895853
36.6,1085800.737267305,12193760.0,0.5895779,0.5895779
36.61,1088273.4919911895,12196350.0,0.5895706,0.5895706
36.62,1090511.0010231165,12198710.0,0.5895638,0.5895638
36.63,1092512.7806938952,12200820.0,0.5895572,0.5895572
36.64,1094278.3982905631,12202700.0,0.589551,0.589551
36.65,1095807.4721499314,12204330.0,0.589545,0.589545
36.66,1097099.67174108,12205730.0,0.5895393,0.5895393
36.67,1098154.7177368097,12206890.0,0.589534,0.589534
36.68,1098972.3820740206,12207800.0,0.5895289,0.5895289
36.69,1099552.4880030134,12208480.0,0.5895242,0.5895242
36.7,1099894.9101256954,12208910.0,0.5895198,0.5895198
36.71,1099999.5744226857,12209100.0,0.5895157,0.5895157
36.72,1099866.4582693183,12209050.0,0.589512,0.589512
36.73,1099495.5904405306,12208760.0,0.5895085,0.5895085
36.74,1098887.0511046431,12208240.0,0.5895054,0.5895054
36.75,1098040.9718060328,12207460.0,0.5895026,0.5895026
36.76,1096957.5354366943,12206450.0,0.5895002,0.5895002
36.77,1095636.9761967063,12205200.0,0.589498,0.589498
36.78,1094079.5795436085,12203710.0,0.5894963,0.5894963
36.79,1092285.682130692,12201980.0,0.5894948,0.5894948
36.8,1090255.6717342294,12200010.0,0.5894937,0.5894937
36.81,1087989.98716965,12197800.0,0.5894929,0.5894929
36.82,1085489.1181966865,12195350.0,0.5894925,0.5894925
36.83,1082753.6054135028,12192670.0,0.5894924,0.5894924
36.84,1079784.0401398367,12189740.0,0.5894926,0.5894926
36.85,1076581.064289183,12186580.0,0.5894932,0.5894932
36.86,1073145.3702300263,12183190.0,0.5894941,0.5894941
36.87,1069477.7006361824,12179560.0,0.5894954,0.5894954
36.88,1065578.848326254,12175700.0,0.589497,0.589497
36.89,1061449.6560922598,12171600.0,0.589499,0.589499
36.9,1057091.0165174424,12167270.0,0.5895013,0.5895013
36.91,1052503.8717833313,12162710.0,0.5895039,0.5895039
36.92,1047689.2134660718,12157920.0,0.5895069,0.5895069
36.93,1042648.0823220923,12152900.0,0.5895103,0.5895103
36.94,1037381.5680631151,12147650.0,0.589514,0.589514
36.95,1031890.809120605,12142170.0,0.589518,0.589518
36.96,1026176.9923996992,12136470.0,0.5895224,0.5895224
36.97,1020241.3530226124,12130540.0,0.5895272,0.5895272
36.98,1014085.1740616573,12124390.0,0.5895323,0.5895323
36.99,1007709.786261896,12118020.0,0.5895377,0.5895377
37.0,1001116.5677534943,12111430.0,0.5895435,0.5895435
37.01,994306.943753785,12104620.0,0.5895496,0.5895496
37.02,987282.3862592083,12097590.0,0.589556,0.589556
37.03,980044.4137271262,12090340.0,0.5895629,0.5895629
37.04,972594.5907475663,12082880.0,0.58957,0.58957
37.05,964934.5277050276,12075210.0,0.5895775,0.5895775
37.06,957065.8804303647,12067320.0,0.5895854,0.5895854
37.07,948990.3498428733,12059230.0,0.5895935,0.5895935
37.08,940709.6815825884,12050930.0,0.589602,0.589602
37.09,932225.6656329512,12042420.0,0.5896108,0.5896108
37.1,923540.1359338919,12033710.0,0.5896199,0.5896199
37.11,914654.969985372,12024800.0,0.5896294,0.5896294
37.12,905572.0884415536,12015680.0,0.5896391,0.5896391
37.13,896293.4546956137,12006370.0,0.5896492,0.5896492
37.14,886821.074455347,11996860.0,0.5896596,0.5896596
37.15,877156.9953095771,11987160.0,0.5896703,0.5896703
37.16,867303.3062855591,11977270.0,0.5896814,0.5896814
37.17,857262.1373973975,11967180.0,0.5896927,0.5896927
37.18,847035.659185633,11956910.0,0.5897044,0.5897044
37.19,836626.0822480205,11946450.0,0.5897164,0.5897164
37.2,826035.6567616857,11935810.0,0.5897287,0.5897287
37.21,815266.6719967598,11924990.0,0.5897413,0.5897413
37.22,804321.4558214386,11913990.0,0.5897543,0.5897543
37.23,793202.374198853,11902820.0,0.5897675,0.5897675
37.24,781911.8306755909,11891470.0,0.5897811,0.5897811
37.25,770452.2658621852,11879950.0,0.5897949,0.5897949
37.26,758826.1569054765,11868260.0,0.5898091,0.5898091
37.27,747036.0169531801,11856410.0,0.5898236,0.5898236
37.28,735084.394610646,11844390.0,0.5898384,0.5898384
37.29,722973.873389907,11832210.0,0.5898535,0.5898535
37.3,710707.0711512396,11819880.0,0.5898688,0.5898688
37.31,698286.6395372645,11807390.0,0.5898845,0.5898845
37.32,685715.2633997801,11794740.0,0.5899005,0.5899005
37.33,672995.6602193591,11781950.0,0.5899167,0.5899167
37.34,660130.5795179429,11769010.0,0.5899333,0.5899333
37.35,647122.8022645136,11755920.0,0.5899501,0.5899501
37.36,633975.1402739107,11742690.0,0.5899672,0.5899672
37.37,620690.4355990422,11729330.0,0.5899845,0.5899845
37.38,607271.559916522,11715830.0,0.5900022,0.5900022
37.39,593721.4139059427,11702190.0,0.5900201,0.5900201
37.4,580042.9266228137,11688430.0,0.5900383,0.5900383
37.41,566239.0548654301,11674540.0,0.5900567,0.5900567
37.42,552312.7825357061,11660520.0,0.5900754,0.5900754
37.43,538267.1199941894,11646390.0,0.5900943,0.5900943
37.44,524105.1034092883,11632140.0,0.5901135,0.5901135
37.45,509829.7941009749,11617770.0,0.590133,0.590133
37.46,495444.2778790926,11603290.0,0.5901526,0.5901526
37.47,480951.66437620384,11588700.0,0.5901725,0.5901725
37.48,466355.0863754963,11574010.0,0.5901926,0.5901926
37.49,451657.6991335317,11559220.0,0.5902129,0.5902129
37.5,436862.67969825614,11544320.0,0.5902334,0.5902334
37.51,421973.2262221586,11529340.0,0.5902542,0.5902542
37.52,406992.5572709582,11514260.0,0.5902752,0.5902752
37.53,391923.9111279529,11499090.0,0.5902963,0.5902963
37.54,376770.5450939032,11483840.0,0.5903177,0.5903177
37.55,361535.7347829855,11468500.0,0.5903392,0.5903392
37.56,346222.77341469994,11453080.0,0.5903609,0.5903609
37.57,330834.9711020243,11437590.0,0.5903828,0.5903828
37.58,315375.6541358415,11422030.0,0.5904048,0.5904048
37.59,299848.1642659375,11406400.0,0.590427,0.590427
37.6,284255.85797865695,11390700.0,0.5904494,0.5904494
37.61,268602.10577130626,11374940.0,0.5904719,0.5904719
37.62,252890.29142360357,11359130.0,0.5904945,0.5904945
37.63,237123.8112662111,11343260.0,0.5905173,0.5905173
37.64,221306.07344660122,11327330.0,0.5905402,0.5905402
37.65,205440.49719229134,11311360.0,0.5905632,0.5905632
37.66,189530.51207176008,11295340.0,0.5905862,0.5905862
37.67,173579.55725308225,11279290.0,0.5906095,0.5906095
37.68,157591.08076053488,11263190.0,0.5906328,0.5906328
37.69,141568.53872921198,11247060.0,0.5906562,0.5906562
37.7,125515.39465794714,11230900.0,0.5906796,0.5906796
37.71,109435.11866069163,11214720.0,0.5907031,0.5907031
37.72,93331.18671627605,11198510.0,0.5907267,0.5907267
37.73,77207.07991713703,11182280.0,0.5907504,0.5907504
37.74,61066.28371676772,11166030.0,0.5907741,0.5907741
37.75,44912.287176358004,11149770.0,0.5907978,0.5907978
37.76,28748.58221049875,11133500.0,0.5908215,0.5908215
37.77,12578.66283237072,11117220.0,0.5908453,0.5908453
37.78,-3593.975601442001,11100940.0,0.5908691,0.5908691
37.79,-19765.83714664771,11084670.0,0.5908929,0.5908929
37.8,-35933.426026874535,11068400.0,0.5909166,0.5909166
37.81,-52093.247389355296,11052130.0,0.5909404,0.5909404
37.82,-68241.80806035812,11035880.0,0.5909642,0.5909642
37.83,-84375.61730033215,11019640.0,0.5909879,0.5909879
37.84,-100491.18755845669,11003420.0,0.5910116,0.5910116
37.85,-116585.03522650136,10987230.0,0.5910353,0.5910353
37.86,-132653.68139190393,10971060.0,0.5910589,0.5910589
37.87,-148693.65258975522,10954920.0,0.5910825,0.5910825
37.88,-164701.4815536532,10938810.0,0.591106,0.591106
37.89,-180673.70796517062,10922740.0,0.5911295,0.5911295
37.9,-196606.8792018983,10906710.0,0.5911528,0.5911528
37.91,-212497.551083747,10890720.0,0.5911762,0.5911762
37.92,-228342.28861747135,10874780.0,0.5911995,0.5911995
37.93,-244137.66673916127,10858890.0,0.5912226,0.5912226
37.94,-259880.27105466404,10843050.0,0.5912458,0.5912458
37.95,-275566.6985776307,10827270.0,0.5912688,0.5912688
37.96,-291193.558465097,10811550.0,0.5912917,0.5912917
37.97,-306757.4727505075,10795900.0,0.5913146,0.5913146
37.98,-322255.07707388053,10780310.0,0.5913374,0.5913374
37.99,-337683.02140908444,10764790.0,0.5913601,0.5913601
38.0,-353037.9707879261,10749350.0,0.5913827,0.5913827
38.01,-368316.6060211708,10733990.0,0.5914052,0.5914052
38.02,-383515.62441594177,10718700.0,0.5914276,0.5914276
38.03,-398631.74048963067,10703500.0,0.59145,0.59145
38.04,-413661.6866801809,10688390.0,0.5914723,0.5914723
38.05,-428602.2140523591,10673370.0,0.5914945,0.5914945
38.06,-443450.09300008015,10658440.0,0.5915166,0.5915166
38.07,-458202.1139445033,10643610.0,0.5915387,0.5915387
38.08,-472855.0880278713,10628880.0,0.5915607,0.5915607
38.09,-487405.847802805,10614250.0,0.5915825,0.5915825
38.1,-501851.2479169715,10599730.0,0.5916044,0.5916044
38.11,-516188.1657930381,10585320.0,0.5916262,0.5916262
38.12,-530413.5023036336,10571030.0,0.5916479,0.5916479
38.13,-544524.1824412826,10556850.0,0.5916696,0.5916696
38.14,-558517.1559830839,10542780.0,0.5916912,0.5916912
38.15,-572389.3981501008,10528850.0,0.5917128,0.5917128
38.16,-586137.9102611825,10515030.0,0.5917343,0.5917343
38.17,-599759.7203811841,10501350.0,0.5917558,0.5917558
38.18,-613251.8839633672,10487800.0,0.5917773,0.5917773
38.19,-626611.4844859435,10474380.0,0.5917987,0.5917987
38.2,-639835.634082503,10461100.0,0.5918201,0.5918201
38.21,-652921.4741662485,10447950.0,0.5918414,0.5918414
38.22,-665866.1760479569,10434950.0,0.5918627,0.5918627
38.23,-678666.9415474156,10422100.0,0.5918841,0.5918841
38.24,-691321.0035983067,10409400.0,0.5919054,0.5919054
38.25,-703825.6268462929,10396840.0,0.5919266,0.5919266
38.26,-716178.1082404007,10384450.0,0.5919479,0.5919479
38.27,-728375.777617249,10372200.0,0.5919692,0.5919692
38.28,-740415.9982782326,10360120.0,0.5919904,0.5919904
38.29,-752296.1675595463,10348200.0,0.5920116,0.5920116
38.3,-764013.7173947345,10336450.0,0.5920328,0.5920328
38.31,-775566.1148698606,10324860.0,0.592054,0.592054
38.32,-786950.8627709538,10313440.0,0.5920752,0.5920752
38.33,-798165.5001239065,10302190.0,0.5920963,0.5920963
38.34,-809207.6027264044,10291120.0,0.5921175,0.5921175
38.35,-820074.7836719406,10280230.0,0.5921386,0.5921386
38.36,-830764.6938658122,10269510.0,0.5921597,0.5921597
38.37,-841275.0225328886,10258980.0,0.5921807,0.5921807
38.38,-851603.497717129,10248630.0,0.5922018,0.5922018
38.39,-861747.8867726765,10238470.0,0.5922228,0.5922228
38.4,-871705.996846508,10228490.0,0.5922437,0.5922437
38.41,-881475.6753524286,10218710.0,0.5922647,0.5922647
38.42,-891054.8104363941,10209120.0,0.5922855,0.5922855
38.43,-900441.3314329992,10199720.0,0.5923064,0.5923064
38.44,-909633.2093131092,10190530.0,0.5923271,0.5923271
38.45,-918628.457122449,10181530.0,0.5923479,0.5923479
38.46,-927425.1304110978,10172730.0,0.5923685,0.5923685
38.47,-936021.3276538375,10164130.0,0.5923891,0.5923891
38.48,-944415.1906611745,10155740.0,0.5924096,0.5924096
38.49,-952604.9049810274,10147560.0,0.59243,0.59243
38.5,-960588.7002909102,10139590.0,0.5924504,0.5924504
38.51,-968364.8507806764,10131820.0,0.5924706,0.5924706
38.52,-975931.6755255283,10124270.0,0.5924907,0.5924907
38.53,-983287.5388493681,10116930.0,0.5925108,0.5925108
38.54,-990430.8506784114,10109810.0,0.5925307,0.5925307
38.55,-997360.0668848729,10102900.0,0.5925506,0.5925506
38.56,-1004073.6896207762,10096210.0,0.5925702,0.5925702
38.57,-1010570.2676416914,10089740.0,0.5925898,0.5925898
38.58,-1016848.3966204929,10083500.0,0.5926092,0.5926092
38.59,-1022906.7194508987,10077470.0,0.5926285,0.5926285
38.6,-1028743.9265408225,10071670.0,0.5926477,0.5926477
38.61,-1034358.7560954785,10066100.0,0.5926667,0.5926667
38.62,-1039749.9943901245,10060750.0,0.5926855,0.5926855
38.63,-1044916.47603243,10055630.0,0.5927042,0.5927042
38.64,-1049857.084214384,10050740.0,0.5927227,0.5927227
38.65,-1054570.7509537225,10046080.0,0.592741,0.592741
38.66,-1059056.457324779,10041640.0,0.5927591,0.5927591
38.67,-1063313.233678742,10037440.0,0.5927771,0.5927771
38.68,-1067340.1598532537,10033480.0,0.5927948,0.5927948
38.69,-1071136.365371325,10029750.0,0.5928123,0.5928123
38.7,-1074701.0296294966,10026250.0,0.5928296,0.5928296
38.71,-1078033.3820752194,10022990.0,0.5928468,0.5928468
38.72,-1081132.7023734297,10019960.0,0.5928637,0.5928637
38.73,-1083998.3205622535,10017170.0,0.5928803,0.5928803
38.74,-1086629.617197831,10014620.0,0.5928968,0.5928968
38.75,-1089026.0234882128,10012310.0,0.592913,0.592913
38.76,-1091187.0214163214,10010230.0,0.5929289,0.5929289
38.77,-1093112.1438519224,10008400.0,0.5929446,0.5929446
38.78,-1094800.9746525967,10006800.0,0.5929601,0.5929601
38.79,-1096253.1487537068,10005440.0,0.5929753,0.5929753
38.8,-1097468.3522473017,10004330.0,0.5929902,0.5929902
38.81,-1098446.3224499782,10003450.0,0.5930048,0.5930048
38.82,-1099186.8479596565,10002820.0,0.5930192,0.5930192
38.83,-1099689.7687012851,10002420.0,0.5930333,0.5930333
38.84,-1099954.97596144,10002270.0,0.5930471,0.5930471
38.85,-1099982.4124118246,10002360.0,0.5930607,0.5930607
38.86,-1099772.0721216626,10002690.0,0.5930739,0.5930739
38.87,-1099324.0005589796,10003260.0,0.5930868,0.5930868
38.88,-1098638.2945807744,10004070.0,0.5930995,0.5930995
38.89,-1097715.1024120837,10005120.0,0.5931118,0.5931118
38.9,-1096554.6236139385,10006410.0,0.5931239,0.5931239
38.91,-1095157.109040228,10007950.0,0.5931356,0.5931356
38.92,-1093522.8607834724,10009720.0,0.593147,0.593147
38.93,-1091652.232109525,10011730.0,0.5931581,0.5931581
38.94,-1089545.627381204,10013990.0,0.5931689,0.5931689
38.95,-1087203.501970885,10016480.0,0.5931793,0.5931793
38.96,-1084626.3621620708,10019210.0,0.5931894,0.5931894
38.97,-1081814.7650399434,10022180.0,0.5931991,0.5931991
38.98,-1078769.318370947,10025380.0,0.5932086,0.5932086
38.99,-1075490.6804714075,10028820.0,0.5932177,0.5932177
